tid,cid,pid,q
2440,526,814,3
2441,482,23,1
2441,482,31,1
2441,482,106,3
2441,482,109,2
2441,482,199,1
2441,482,236,1
2441,482,279,1
2441,482,310,3
2441,482,339,1
2441,482,458,1
2441,482,514,2
2441,482,555,2
2441,482,560,2
2441,482,565,1
2441,482,577,2
2441,482,587,3
2441,482,598,1
2441,482,604,1
2441,482,766,2
2441,482,842,1
2441,482,896,2
2441,482,918,1
2441,482,920,2
2441,482,989,1
2441,482,1000,1
2442,378,29,1
2442,378,47,2
2442,378,88,3
2442,378,109,2
2442,378,133,1
2442,378,264,1
2442,378,320,2
2442,378,397,2
2442,378,416,2
2442,378,466,3
2442,378,481,2
2442,378,631,3
2442,378,701,2
2442,378,765,3
2442,378,817,2
2442,378,851,3
2443,963,23,2
2443,963,52,1
2443,963,134,1
2443,963,195,1
2443,963,319,1
2443,963,549,1
2443,963,714,2
2443,963,736,2
2443,963,853,2
2444,789,34,1
2444,789,59,2
2444,789,75,2
2444,789,127,2
2444,789,267,1
2444,789,381,1
2444,789,460,1
2444,789,550,2
2444,789,643,2
2444,789,665,2
2444,789,690,1
2444,789,693,1
2444,789,768,1
2444,789,782,2
2444,789,954,2
2444,789,983,2
2445,371,45,1
2445,371,48,2
2445,371,65,1
2445,371,108,3
2445,371,173,1
2445,371,275,3
2445,371,330,2
2445,371,409,2
2445,371,523,1
2445,371,530,1
2445,371,562,1
2445,371,594,1
2445,371,664,2
2445,371,706,1
2445,371,717,1
2445,371,757,1
2445,371,779,2
2445,371,812,3
2445,371,825,2
2445,371,837,1
2445,371,886,1
2445,371,927,2
2445,371,996,2
2446,801,116,1
2446,801,185,3
2446,801,190,2
2446,801,290,4
2446,801,377,2
2446,801,383,1
2446,801,415,1
2446,801,454,2
2446,801,530,2
2446,801,608,1
2446,801,664,3
2446,801,784,2
2446,801,792,2
2446,801,858,2
2446,801,943,1
2446,801,981,2
2446,801,993,1
2447,583,34,3
2447,583,40,1
2447,583,42,3
2447,583,49,1
2447,583,67,2
2447,583,69,1
2447,583,71,1
2447,583,138,1
2447,583,143,1
2447,583,189,2
2447,583,237,1
2447,583,258,3
2447,583,259,2
2447,583,297,1
2447,583,383,2
2447,583,477,2
2447,583,520,2
2447,583,554,2
2447,583,561,2
2447,583,615,1
2447,583,631,2
2447,583,742,2
2447,583,788,4
2447,583,808,3
2447,583,828,1
2447,583,886,1
2447,583,925,1
2447,583,930,1
2448,309,39,2
2448,309,65,2
2448,309,149,1
2448,309,268,1
2448,309,275,1
2448,309,346,2
2448,309,436,1
2448,309,554,1
2448,309,581,1
2448,309,742,1
2448,309,744,1
2448,309,746,1
2448,309,759,1
2448,309,929,1
2449,987,64,1
2449,987,92,2
2449,987,115,1
2449,987,117,1
2449,987,144,1
2449,987,206,1
2449,987,355,2
2449,987,420,1
2449,987,436,1
2449,987,439,3
2449,987,448,1
2449,987,556,1
2449,987,564,1
2449,987,586,3
2449,987,638,1
2449,987,797,1
2449,987,846,4
2449,987,926,3
2449,987,962,2
2449,987,972,1
2449,987,992,1
2450,899,35,1
2450,899,53,1
2450,899,66,1
2450,899,75,3
2450,899,176,2
2450,899,221,3
2450,899,226,2
2450,899,230,3
2450,899,243,3
2450,899,279,1
2450,899,447,1
2450,899,489,1
2450,899,514,1
2450,899,569,1
2450,899,608,3
2450,899,712,1
2450,899,837,1
2450,899,865,2
2450,899,976,1
2451,623,59,1
2451,623,62,1
2451,623,71,1
2451,623,92,2
2451,623,102,2
2451,623,116,2
2451,623,148,1
2451,623,169,2
2451,623,222,3
2451,623,234,2
2451,623,249,1
2451,623,332,2
2451,623,334,2
2451,623,371,3
2451,623,595,4
2451,623,628,1
2451,623,672,2
2451,623,688,2
2451,623,812,1
2451,623,826,1
2451,623,950,2
2452,905,17,2
2452,905,81,2
2452,905,109,1
2452,905,133,2
2452,905,148,2
2452,905,350,2
2452,905,363,1
2452,905,380,1
2452,905,382,2
2452,905,665,2
2452,905,775,1
2452,905,878,1
2452,905,993,3
2453,404,67,1
2453,404,213,2
2453,404,220,4
2453,404,233,2
2453,404,236,5
2453,404,302,2
2453,404,333,1
2453,404,358,1
2453,404,402,1
2453,404,471,1
2453,404,485,1
2453,404,495,1
2453,404,568,3
2453,404,663,2
2453,404,677,2
2453,404,711,2
2453,404,751,2
2453,404,785,2
2453,404,870,1
2453,404,930,2
2454,221,179,1
2454,221,206,1
2454,221,274,2
2454,221,281,2
2454,221,361,2
2454,221,370,1
2454,221,429,1
2454,221,485,2
2454,221,539,1
2454,221,647,1
2454,221,672,2
2454,221,828,1
2454,221,876,2
2454,221,969,1
2455,387,79,2
2455,387,254,2
2455,387,258,4
2455,387,301,2
2455,387,400,2
2455,387,506,1
2455,387,638,1
2455,387,661,1
2455,387,688,2
2455,387,806,2
2455,387,812,1
2455,387,894,3
2456,197,1,2
2456,197,21,2
2456,197,64,2
2456,197,75,3
2456,197,123,1
2456,197,124,2
2456,197,169,2
2456,197,227,2
2456,197,229,1
2456,197,340,1
2456,197,460,1
2456,197,537,2
2456,197,751,1
2456,197,805,1
2456,197,870,1
2456,197,915,1
2456,197,961,1
2456,197,962,1
2457,855,279,1
2457,855,307,1
2457,855,405,3
2457,855,408,1
2457,855,432,2
2457,855,441,1
2457,855,468,1
2457,855,536,1
2457,855,538,2
2457,855,573,2
2457,855,646,2
2457,855,729,1
2457,855,861,1
2457,855,888,2
2457,855,918,1
2457,855,933,1
2458,599,135,1
2458,599,244,1
2458,599,255,2
2458,599,305,2
2458,599,485,1
2458,599,513,1
2458,599,575,1
2458,599,735,2
2458,599,772,1
2458,599,836,1
2458,599,884,2
2458,599,897,1
2459,794,33,1
2459,794,77,1
2459,794,109,3
2459,794,199,1
2459,794,222,2
2459,794,264,2
2459,794,314,1
2459,794,446,2
2459,794,490,4
2459,794,519,1
2459,794,545,2
2459,794,569,3
2459,794,741,4
2459,794,750,1
2459,794,792,1
2459,794,799,2
2459,794,851,2
2459,794,863,1
2460,298,57,2
2460,298,77,2
2460,298,107,3
2460,298,192,1
2460,298,225,1
2460,298,317,1
2460,298,330,2
2460,298,363,3
2460,298,378,1
2460,298,491,1
2460,298,825,1
2460,298,876,1
2461,413,35,2
2461,413,230,1
2461,413,243,2
2461,413,348,1
2461,413,448,1
2461,413,489,1
2461,413,520,4
2461,413,537,2
2461,413,576,4
2461,413,625,2
2461,413,661,1
2461,413,761,2
2461,413,942,1
2462,558,50,2
2462,558,66,1
2462,558,86,1
2462,558,122,2
2462,558,123,1
2462,558,169,2
2462,558,182,1
2462,558,342,2
2462,558,422,1
2462,558,478,2
2462,558,498,2
2462,558,562,1
2462,558,646,1
2462,558,673,4
2462,558,698,1
2462,558,853,1
2462,558,930,2
2462,558,938,2
2462,558,959,1
2463,966,75,1
2463,966,106,1
2463,966,150,1
2463,966,182,2
2463,966,305,1
2463,966,378,1
2463,966,456,3
2463,966,484,2
2463,966,532,4
2463,966,637,1
2463,966,833,2
2463,966,867,1
2463,966,924,2
2463,966,936,1
2464,578,1,2
2464,578,2,1
2464,578,34,1
2464,578,108,1
2464,578,168,1
2464,578,192,2
2464,578,217,1
2464,578,297,2
2464,578,451,1
2464,578,563,1
2464,578,678,1
2464,578,694,1
2464,578,805,2
2464,578,854,1
2464,578,878,3
2464,578,972,1
2465,400,71,2
2465,400,133,1
2465,400,181,1
2465,400,330,1
2465,400,460,2
2465,400,604,2
2465,400,660,1
2465,400,672,1
2465,400,822,1
2465,400,839,2
2465,400,851,2
2465,400,878,1
2465,400,953,1
2466,245,41,2
2466,245,165,2
2466,245,204,1
2466,245,261,1
2466,245,265,1
2466,245,273,2
2466,245,277,1
2466,245,388,1
2466,245,465,2
2466,245,505,2
2466,245,545,1
2466,245,600,1
2466,245,655,1
2466,245,659,2
2466,245,669,1
2466,245,872,2
2466,245,875,2
2467,108,19,1
2467,108,35,1
2467,108,78,2
2467,108,176,4
2467,108,192,1
2467,108,232,2
2467,108,289,3
2467,108,326,1
2467,108,407,1
2467,108,454,5
2467,108,530,2
2467,108,558,1
2467,108,636,3
2467,108,677,1
2467,108,695,1
2467,108,885,2
2467,108,924,2
2467,108,990,1
2468,707,290,1
2468,707,423,2
2468,707,424,1
2468,707,488,1
2468,707,506,1
2468,707,617,3
2468,707,760,1
2468,707,809,2
2468,707,830,1
2468,707,936,2
2468,707,966,2
2469,248,300,1
2469,248,393,1
2469,248,481,3
2469,248,523,2
2469,248,572,3
2469,248,605,1
2469,248,674,1
2469,248,774,1
2469,248,786,1
2469,248,917,1
2469,248,981,2
2470,271,21,2
2470,271,59,1
2470,271,154,1
2470,271,206,2
2470,271,390,1
2470,271,403,1
2470,271,444,1
2470,271,470,1
2470,271,476,1
2470,271,509,2
2470,271,513,3
2470,271,581,3
2470,271,591,2
2470,271,610,2
2470,271,776,1
2470,271,864,1
2470,271,929,1
2470,271,961,1
2471,84,60,2
2471,84,121,2
2471,84,139,1
2471,84,310,2
2471,84,314,2
2471,84,474,2
2471,84,500,1
2471,84,543,1
2471,84,545,1
2471,84,688,1
2472,687,13,1
2472,687,96,1
2472,687,136,1
2472,687,337,1
2472,687,345,1
2472,687,372,1
2472,687,384,1
2472,687,511,1
2472,687,595,1
2472,687,626,1
2472,687,705,2
2472,687,776,3
2472,687,925,2
2473,861,2,3
2473,861,48,1
2473,861,226,1
2473,861,293,1
2473,861,303,1
2473,861,409,1
2473,861,474,2
2473,861,493,3
2473,861,538,1
2473,861,554,2
2473,861,569,1
2473,861,596,3
2473,861,602,2
2473,861,662,2
2473,861,815,1
2473,861,870,2
2473,861,928,2
2473,861,989,2
2474,872,1,2
2474,872,82,1
2474,872,116,1
2474,872,139,3
2474,872,156,1
2474,872,178,2
2474,872,213,2
2474,872,249,3
2474,872,269,1
2474,872,298,3
2474,872,300,1
2474,872,484,3
2474,872,587,1
2474,872,609,2
2474,872,674,2
2474,872,696,2
2474,872,765,2
2474,872,845,3
2474,872,848,3
2474,872,959,2
2474,872,984,1
2475,184,7,1
2475,184,35,1
2475,184,99,2
2475,184,106,1
2475,184,272,2
2475,184,300,1
2475,184,370,1
2475,184,506,2
2475,184,543,2
2475,184,547,3
2475,184,625,1
2475,184,825,1
2475,184,936,1
2476,41,21,2
2476,41,117,2
2476,41,190,1
2476,41,301,1
2476,41,322,2
2476,41,326,1
2476,41,333,1
2476,41,342,2
2476,41,375,1
2476,41,387,2
2476,41,394,2
2476,41,421,3
2476,41,474,1
2476,41,525,1
2476,41,600,1
2476,41,677,1
2476,41,784,1
2476,41,827,1
2476,41,896,1
2476,41,952,3
2476,41,997,5
2477,1,77,1
2477,1,120,1
2477,1,206,1
2477,1,258,1
2477,1,423,1
2477,1,447,1
2477,1,566,2
2477,1,599,2
2477,1,621,1
2477,1,892,3
2478,649,20,1
2478,649,47,1
2478,649,48,3
2478,649,61,1
2478,649,81,1
2478,649,108,2
2478,649,117,3
2478,649,135,1
2478,649,181,2
2478,649,183,1
2478,649,188,3
2478,649,295,1
2478,649,307,2
2478,649,315,2
2478,649,470,2
2478,649,509,3
2478,649,576,3
2478,649,582,1
2478,649,686,5
2478,649,701,1
2478,649,750,2
2478,649,771,1
2478,649,812,1
2478,649,832,3
2479,722,123,2
2479,722,236,1
2479,722,320,1
2479,722,324,1
2479,722,340,2
2479,722,477,1
2479,722,521,1
2479,722,602,1
2479,722,625,1
2479,722,628,2
2479,722,662,2
2479,722,676,2
2479,722,697,1
2479,722,905,1
2479,722,913,1
2479,722,921,1
2479,722,935,3
2479,722,959,2
2479,722,960,2
2480,161,13,2
2480,161,105,1
2480,161,166,1
2480,161,225,1
2480,161,238,1
2480,161,430,4
2480,161,466,2
2480,161,608,1
2480,161,621,1
2480,161,657,2
2480,161,680,2
2480,161,702,2
2480,161,730,2
2480,161,785,3
2480,161,837,1
2480,161,843,1
2481,447,67,1
2481,447,73,1
2481,447,90,1
2481,447,109,1
2481,447,159,2
2481,447,195,1
2481,447,270,2
2481,447,327,2
2481,447,328,1
2481,447,330,1
2481,447,340,1
2481,447,359,2
2481,447,489,2
2481,447,546,2
2481,447,568,1
2481,447,572,2
2481,447,600,1
2481,447,604,2
2481,447,665,1
2481,447,718,1
2481,447,741,1
2481,447,772,1
2481,447,778,3
2481,447,853,1
2481,447,870,3
2481,447,984,1
2482,103,317,2
2482,103,405,1
2482,103,558,2
2482,103,615,2
2482,103,663,1
2482,103,831,2
2482,103,874,1
2482,103,931,1
2482,103,958,1
2483,557,52,1
2483,557,55,1
2483,557,68,1
2483,557,90,1
2483,557,124,2
2483,557,133,1
2483,557,151,1
2483,557,216,2
2483,557,259,1
2483,557,274,1
2483,557,277,2
2483,557,296,3
2483,557,340,1
2483,557,361,3
2483,557,419,1
2483,557,472,2
2483,557,569,1
2483,557,582,2
2483,557,594,1
2483,557,658,1
2483,557,704,2
2483,557,833,2
2483,557,921,1
2483,557,926,2
2484,488,90,1
2484,488,209,1
2484,488,228,1
2484,488,247,1
2484,488,280,3
2484,488,295,1
2484,488,371,1
2484,488,462,4
2484,488,470,1
2484,488,600,2
2484,488,707,1
2484,488,710,2
2484,488,733,1
2484,488,772,2
2484,488,822,1
2484,488,865,2
2484,488,921,3
2484,488,930,1
2485,548,3,1
2485,548,7,2
2485,548,64,4
2485,548,116,2
2485,548,136,4
2485,548,179,2
2485,548,180,2
2485,548,223,2
2485,548,294,1
2485,548,325,1
2485,548,542,1
2485,548,610,1
2485,548,611,3
2485,548,621,2
2485,548,697,1
2485,548,746,2
2485,548,793,2
2485,548,811,1
2485,548,927,1
2485,548,976,4
2486,400,26,2
2486,400,29,1
2486,400,66,1
2486,400,69,1
2486,400,221,1
2486,400,297,1
2486,400,387,1
2486,400,425,1
2486,400,517,3
2486,400,519,2
2486,400,674,2
2486,400,724,1
2486,400,730,2
2486,400,781,2
2486,400,853,1
2486,400,867,2
2486,400,957,2
2487,96,1,1
2487,96,188,2
2487,96,240,2
2487,96,332,1
2487,96,363,2
2487,96,513,1
2487,96,603,1
2487,96,690,2
2487,96,700,3
2487,96,733,2
2487,96,813,1
2487,96,981,1
2488,760,163,2
2488,760,206,2
2488,760,277,2
2488,760,354,1
2488,760,513,1
2488,760,523,3
2488,760,586,1
2488,760,608,2
2488,760,654,2
2488,760,686,1
2488,760,713,2
2488,760,835,3
2488,760,876,3
2489,710,48,1
2489,710,133,2
2489,710,155,3
2489,710,170,3
2489,710,182,1
2489,710,202,4
2489,710,261,1
2489,710,269,2
2489,710,310,1
2489,710,598,3
2489,710,859,1
2489,710,919,1
2490,121,7,2
2490,121,24,3
2490,121,89,2
2490,121,121,1
2490,121,136,1
2490,121,154,1
2490,121,259,1
2490,121,295,3
2490,121,298,2
2490,121,350,1
2490,121,414,2
2490,121,513,2
2490,121,586,1
2490,121,666,2
2490,121,675,2
2490,121,778,2
2490,121,780,1
2490,121,809,3
2490,121,860,1
2490,121,914,1
2491,474,26,1
2491,474,62,3
2491,474,156,1
2491,474,170,1
2491,474,175,2
2491,474,193,1
2491,474,243,1
2491,474,320,1
2491,474,342,2
2491,474,477,1
2491,474,556,1
2491,474,602,1
2491,474,660,1
2491,474,664,2
2491,474,688,2
2491,474,695,1
2491,474,737,1
2491,474,835,1
2491,474,888,1
2491,474,894,2
2492,402,33,2
2492,402,47,1
2492,402,89,1
2492,402,235,1
2492,402,400,1
2492,402,551,1
2492,402,598,1
2492,402,651,2
2492,402,666,2
2492,402,892,1
2492,402,918,2
2492,402,972,2
2493,123,24,1
2493,123,86,1
2493,123,106,2
2493,123,108,2
2493,123,123,1
2493,123,175,1
2493,123,271,1
2493,123,386,5
2493,123,397,1
2493,123,457,1
2493,123,618,1
2493,123,746,1
2493,123,811,1
2493,123,936,1
2493,123,973,2
2494,307,17,2
2494,307,21,2
2494,307,28,1
2494,307,45,1
2494,307,143,2
2494,307,236,2
2494,307,278,1
2494,307,287,4
2494,307,324,2
2494,307,332,2
2494,307,382,4
2494,307,388,2
2494,307,763,2
2494,307,771,3
2494,307,916,3
2494,307,949,1
2495,749,71,2
2495,749,117,2
2495,749,171,1
2495,749,235,1
2495,749,326,2
2495,749,386,1
2495,749,530,2
2495,749,688,1
2495,749,711,3
2495,749,796,2
2495,749,858,2
2495,749,876,3
2495,749,902,1
2495,749,918,2
2496,926,52,2
2496,926,67,2
2496,926,116,2
2496,926,131,1
2496,926,227,1
2496,926,280,1
2496,926,330,3
2496,926,334,1
2496,926,394,1
2496,926,493,1
2496,926,504,1
2496,926,548,1
2496,926,582,2
2496,926,585,1
2496,926,651,1
2496,926,698,2
2496,926,760,2
2496,926,819,1
2496,926,835,1
2496,926,841,1
2496,926,885,1
2496,926,893,2
2496,926,925,2
2496,926,988,1
2497,202,19,1
2497,202,42,1
2497,202,48,1
2497,202,66,1
2497,202,111,1
2497,202,154,2
2497,202,190,1
2497,202,195,1
2497,202,215,1
2497,202,219,1
2497,202,222,2
2497,202,290,1
2497,202,301,2
2497,202,352,3
2497,202,390,1
2497,202,474,2
2497,202,510,1
2497,202,532,1
2497,202,546,1
2497,202,576,1
2497,202,584,3
2497,202,610,2
2497,202,724,1
2497,202,875,3
2498,224,149,1
2498,224,154,2
2498,224,464,2
2498,224,471,3
2498,224,563,3
2498,224,569,3
2498,224,804,3
2498,224,947,2
2498,224,966,2
2498,224,996,1
2499,995,30,1
2499,995,59,1
2499,995,68,1
2499,995,72,2
2499,995,175,1
2499,995,233,3
2499,995,276,1
2499,995,451,2
2499,995,496,1
2499,995,641,2
2499,995,687,1
2499,995,765,2
2499,995,934,2
2500,630,50,1
2500,630,278,1
2500,630,281,1
2500,630,295,3
2500,630,380,1
2500,630,457,2
2500,630,560,2
2500,630,563,1
2500,630,603,2
2500,630,690,2
2500,630,754,1
2500,630,809,2
2500,630,825,1
2501,533,38,3
2501,533,93,1
2501,533,198,1
2501,533,261,2
2501,533,441,1
2501,533,580,1
2501,533,656,3
2501,533,672,1
2501,533,684,1
2501,533,701,3
2501,533,784,2
2501,533,819,1
2501,533,840,2
2501,533,992,1
2502,131,31,1
2502,131,185,1
2502,131,197,2
2502,131,211,1
2502,131,229,2
2502,131,285,3
2502,131,311,1
2502,131,386,2
2502,131,429,1
2502,131,544,2
2502,131,554,1
2502,131,646,1
2502,131,701,2
2502,131,783,1
2502,131,790,1
2502,131,862,3
2502,131,878,1
2502,131,892,1
2502,131,950,2
2502,131,989,2
2503,23,15,1
2503,23,40,1
2503,23,73,3
2503,23,118,1
2503,23,158,2
2503,23,240,2
2503,23,379,2
2503,23,410,1
2503,23,415,3
2503,23,651,2
2503,23,673,2
2503,23,809,2
2503,23,833,2
2503,23,958,4
2503,23,974,3
2504,395,38,1
2504,395,106,1
2504,395,182,2
2504,395,211,1
2504,395,250,1
2504,395,253,2
2504,395,345,2
2504,395,614,1
2504,395,697,1
2504,395,740,1
2504,395,809,3
2504,395,897,2
2505,19,44,1
2505,19,204,1
2505,19,412,3
2505,19,536,2
2505,19,543,1
2505,19,545,1
2505,19,549,1
2505,19,561,1
2505,19,654,1
2505,19,664,2
2505,19,677,1
2505,19,694,1
2505,19,865,2
2505,19,1000,2
2506,859,2,2
2506,859,58,2
2506,859,90,1
2506,859,156,1
2506,859,170,2
2506,859,197,2
2506,859,274,3
2506,859,321,2
2506,859,359,2
2506,859,438,1
2506,859,455,1
2506,859,470,2
2506,859,701,1
2506,859,782,1
2506,859,852,1
2506,859,905,3
2506,859,943,2
2507,959,53,4
2507,959,60,1
2507,959,109,1
2507,959,111,1
2507,959,121,2
2507,959,187,3
2507,959,208,2
2507,959,334,2
2507,959,371,1
2507,959,396,1
2507,959,459,2
2507,959,573,3
2507,959,603,2
2507,959,619,1
2507,959,927,4
2507,959,932,2
2508,898,19,1
2508,898,26,2
2508,898,34,4
2508,898,36,2
2508,898,69,3
2508,898,123,1
2508,898,155,1
2508,898,190,2
2508,898,240,1
2508,898,313,1
2508,898,326,2
2508,898,380,1
2508,898,430,1
2508,898,492,1
2508,898,521,2
2508,898,573,1
2508,898,578,3
2508,898,624,1
2508,898,733,1
2508,898,807,1
2508,898,900,2
2508,898,964,1
2509,202,53,2
2509,202,57,1
2509,202,61,1
2509,202,167,1
2509,202,345,4
2509,202,361,4
2509,202,363,1
2509,202,416,1
2509,202,431,3
2509,202,546,1
2509,202,557,2
2509,202,560,1
2509,202,682,3
2509,202,793,2
2509,202,823,4
2509,202,829,2
2509,202,909,2
2509,202,951,2
2510,92,75,1
2510,92,106,2
2510,92,156,1
2510,92,217,1
2510,92,230,2
2510,92,243,1
2510,92,272,2
2510,92,287,2
2510,92,340,1
2510,92,358,1
2510,92,430,2
2510,92,468,1
2510,92,492,1
2510,92,552,3
2510,92,615,1
2510,92,627,1
2510,92,663,1
2510,92,697,3
2510,92,705,1
2510,92,706,1
2510,92,804,1
2510,92,890,1
2510,92,916,2
2510,92,999,2
2511,401,37,1
2511,401,59,1
2511,401,62,1
2511,401,64,1
2511,401,89,3
2511,401,167,1
2511,401,438,1
2511,401,794,1
2512,199,105,2
2512,199,238,2
2512,199,326,1
2512,199,342,1
2512,199,383,2
2512,199,402,2
2512,199,415,1
2512,199,442,2
2512,199,631,2
2512,199,651,1
2512,199,813,1
2512,199,861,1
2512,199,874,1
2512,199,888,3
2512,199,902,1
2512,199,999,2
2513,270,107,1
2513,270,270,1
2513,270,310,1
2513,270,352,1
2513,270,429,2
2513,270,490,2
2513,270,558,1
2513,270,611,3
2513,270,761,1
2513,270,943,2
2513,270,997,2
2514,240,9,2
2514,240,159,1
2514,240,206,2
2514,240,250,2
2514,240,257,1
2514,240,468,1
2514,240,490,3
2514,240,530,1
2514,240,690,3
2514,240,705,1
2514,240,727,1
2514,240,807,2
2514,240,969,2
2515,486,88,3
2515,486,134,3
2515,486,181,4
2515,486,280,1
2515,486,331,1
2515,486,379,1
2515,486,621,1
2515,486,622,2
2515,486,647,1
2515,486,697,1
2515,486,779,1
2515,486,894,2
2516,559,86,1
2516,559,156,3
2516,559,240,1
2516,559,243,1
2516,559,322,1
2516,559,439,2
2516,559,546,1
2516,559,567,2
2516,559,659,2
2516,559,662,1
2516,559,790,3
2516,559,807,2
2516,559,817,4
2516,559,893,2
2516,559,933,2
2517,603,2,1
2517,603,15,2
2517,603,64,2
2517,603,71,1
2517,603,119,2
2517,603,259,1
2517,603,302,1
2517,603,320,1
2517,603,460,2
2517,603,575,1
2517,603,628,2
2517,603,644,2
2517,603,689,2
2517,603,722,2
2517,603,764,1
2517,603,769,1
2517,603,834,2
2517,603,984,2
2518,952,23,3
2518,952,26,2
2518,952,52,1
2518,952,92,2
2518,952,96,3
2518,952,132,1
2518,952,153,1
2518,952,188,2
2518,952,228,2
2518,952,297,1
2518,952,378,2
2518,952,383,2
2518,952,505,3
2518,952,514,2
2518,952,575,2
2518,952,581,2
2518,952,627,2
2518,952,664,1
2518,952,737,1
2518,952,823,1
2518,952,875,2
2518,952,951,1
2518,952,989,2
2519,536,21,2
2519,536,26,5
2519,536,120,1
2519,536,137,1
2519,536,154,2
2519,536,284,1
2519,536,330,2
2519,536,366,1
2519,536,391,2
2519,536,505,3
2519,536,552,2
2519,536,631,1
2519,536,645,2
2519,536,759,2
2519,536,812,1
2519,536,897,1
2519,536,920,1
2520,699,8,1
2520,699,12,5
2520,699,48,1
2520,699,162,2
2520,699,211,2
2520,699,255,2
2520,699,268,2
2520,699,305,3
2520,699,353,1
2520,699,361,1
2520,699,389,1
2520,699,548,5
2520,699,597,3
2520,699,660,1
2520,699,942,3
2520,699,969,2
2521,41,13,1
2521,41,29,1
2521,41,48,2
2521,41,71,1
2521,41,85,1
2521,41,150,4
2521,41,169,1
2521,41,264,2
2521,41,291,1
2521,41,315,1
2521,41,369,1
2521,41,390,4
2521,41,393,1
2521,41,493,2
2521,41,608,2
2521,41,671,4
2521,41,772,3
2521,41,857,1
2521,41,860,1
2521,41,924,2
2521,41,957,1
2521,41,971,2
2521,41,972,1
2522,65,28,1
2522,65,49,1
2522,65,50,3
2522,65,149,1
2522,65,170,2
2522,65,238,1
2522,65,354,4
2522,65,375,1
2522,65,441,2
2522,65,477,2
2522,65,539,2
2522,65,582,2
2522,65,693,3
2522,65,694,1
2522,65,735,1
2522,65,782,1
2522,65,840,1
2522,65,953,3
2522,65,974,2
2523,473,27,1
2523,473,37,1
2523,473,60,1
2523,473,90,2
2523,473,154,2
2523,473,175,1
2523,473,190,1
2523,473,223,2
2523,473,283,2
2523,473,287,2
2523,473,317,1
2523,473,355,2
2523,473,361,3
2523,473,407,2
2523,473,421,1
2523,473,430,1
2523,473,445,1
2523,473,477,1
2523,473,568,4
2523,473,665,1
2523,473,768,1
2523,473,769,1
2523,473,817,1
2524,291,30,1
2524,291,176,2
2524,291,362,2
2524,291,378,3
2524,291,426,1
2524,291,488,3
2524,291,545,4
2524,291,548,2
2524,291,582,1
2524,291,688,3
2524,291,925,3
2524,291,960,3
2524,291,981,1
2525,232,6,2
2525,232,35,1
2525,232,58,1
2525,232,90,1
2525,232,102,3
2525,232,136,1
2525,232,139,2
2525,232,185,3
2525,232,193,1
2525,232,197,2
2525,232,210,1
2525,232,287,2
2525,232,300,1
2525,232,363,1
2525,232,482,2
2525,232,483,1
2525,232,488,1
2525,232,554,3
2525,232,598,2
2525,232,601,2
2525,232,688,2
2525,232,717,2
2525,232,729,1
2525,232,918,2
2525,232,972,1
2526,332,20,2
2526,332,83,2
2526,332,177,1
2526,332,301,2
2526,332,386,1
2526,332,511,1
2526,332,599,1
2526,332,628,2
2526,332,657,2
2526,332,874,1
2527,679,108,1
2527,679,176,1
2527,679,177,1
2527,679,190,1
2527,679,196,2
2527,679,349,1
2527,679,381,1
2527,679,404,1
2527,679,557,1
2527,679,562,2
2527,679,609,2
2527,679,613,1
2527,679,643,1
2527,679,810,2
2527,679,818,2
2527,679,831,1
2527,679,864,2
2527,679,877,1
2528,355,50,1
2528,355,58,1
2528,355,84,3
2528,355,86,2
2528,355,118,1
2528,355,133,2
2528,355,180,1
2528,355,182,1
2528,355,271,1
2528,355,276,3
2528,355,295,2
2528,355,342,2
2528,355,358,1
2528,355,409,2
2528,355,427,2
2528,355,515,2
2528,355,552,2
2528,355,568,3
2528,355,605,1
2528,355,649,2
2528,355,665,1
2528,355,727,3
2528,355,771,2
2528,355,797,1
2528,355,823,3
2528,355,899,2
2528,355,929,1
2529,51,36,1
2529,51,45,2
2529,51,129,1
2529,51,150,1
2529,51,156,2
2529,51,179,2
2529,51,261,1
2529,51,269,1
2529,51,273,1
2529,51,320,1
2529,51,402,2
2529,51,424,1
2529,51,660,2
2529,51,820,1
2529,51,944,1
2529,51,960,2
2530,997,148,2
2530,997,192,1
2530,997,617,1
2530,997,626,2
2530,997,637,1
2530,997,642,2
2530,997,878,1
2530,997,894,4
2530,997,903,4
2531,349,72,2
2531,349,93,2
2531,349,133,1
2531,349,249,1
2531,349,326,1
2531,349,386,1
2531,349,410,3
2531,349,492,2
